0.5,1.39909736542127,0.00537770703322651
0.505,1.39890712735338,0.00530011795563744
0.51,1.39870432142874,0.00522252887804836
0.515,1.39849553614012,0.00514407528716856
0.52,1.39831988456368,0.00506346298329769
0.525,1.39811044640908,0.00498041745739503
0.53,1.39791529089465,0.00489468500802621
0.535,1.39772384373772,0.00480931547791052
0.54,1.39755365489659,0.00472540765020104
0.545,1.39736179162505,0.00464097614310129
0.55,1.39716954042358,0.00455416354601715
0.555,1.3969955942583,0.00446806782355779
0.56,1.39685233517078,0.00438147460567767
0.565,1.39665066281381,0.00429465233703722
0.57,1.39647672520581,0.00420781001760931
0.575,1.39628908379636,0.00412026120278777
0.58,1.39615325670472,0.00403474388657388
0.585,1.3959753623744,0.0039509087134825
0.59,1.39577619220624,0.00386838486189135
0.595,1.39565545981327,0.00378446877797527
0.6,1.39550316913015,0.00369925705935151
0.605,1.39533869206829,0.00361576086251411
0.61,1.39519764788954,0.00353577956871936
0.615,1.39502780779145,0.00345476966952764
0.62,1.39487933161683,0.00337402408689304
0.625,1.39475676769473,0.00329381232698824
0.63,1.39461974550452,0.00321446027408247
0.635,1.39446457685942,0.0031378096519773
0.64,1.39430003025269,0.00306142853604483
0.645,1.39416741275151,0.00298574176708769
0.65,1.39401987027099,0.00291090751043525
0.655,1.39388879348731,0.00283607325378282
0.66,1.39375980889018,0.00276096430134211
0.665,1.39362634910835,0.00268576677159912
0.67,1.3934966732054,0.00261128871128871
0.675,1.39337121943621,0.00254335664335664
0.68,1.39329246117059,0.00247654411703998
0.685,1.39314526267906,0.00241022566571563
0.69,1.3930305466637,0.00234460392028279
0.695,1.39287947525685,0.00228284749489
0.7,1.39276987778407,0.00222080599447778
0.705,1.39267314088128,0.00216001200688332
0.71,1.39254983485303,0.00210093755123271
0.715,1.3924451949645,0.00204281385674538
0.72,1.39233612879002,0.00198469016225805
0.725,1.39220624350542,0.00192878821296767
0.73,1.39211815264533,0.00187538706865743
0.735,1.39199206122311,0.0018219859243472
0.74,1.39190285411366,0.0017703575055405
0.745,1.39180415725465,0.00172072083760395
0.75,1.39169718088968,0.00167265532578401
0.755,1.39158345459822,0.00162397673165088
0.76,1.39148636087053,0.00157740264458092
0.765,1.39137825521654,0.00153090439666591
0.77,1.39132458947053,0.00148441369728265
0.775,1.39120389694362,0.00143973110714551
0.78,1.39114524773778,0.00139657768441712
0.785,1.39102443011161,0.00135501676599669
0.79,1.39092496146763,0.00131476056411121
0.795,1.39081352723627,0.00127480052415117
0.8,1.39075754661076,0.00123577355348312
0.805,1.39066427975208,0.00119766998055074
0.81,1.39055277407425,0.0011607589576893
0.815,1.39049380770581,0.0011258847409969
0.82,1.39041894300164,0.0010906943115916
0.825,1.39033067529114,0.00105683478269074
0.83,1.39023428237734,0.00102421769493788
0.835,1.39018329044111,0.000991886389879304
0.84,1.39008331257118,0.000960840694134671
0.845,1.39000379841267,0.000930366563778605
0.85,1.38995618300173,0.000900710977334353
0.855,1.38984220814173,0.000872738949362325
0.86,1.38980743122843,0.000844440329446232
0.865,1.38971306829112,0.000816726720740888
0.87,1.3896281939488,0.000790008456714478
0.875,1.38955753711626,0.000764942613466815
0.88,1.38949328459126,0.000739544988659509
0.885,1.38940658442466,0.000715602815130559
0.89,1.38935005205847,0.000692530491940172
0.895,1.3892768054948,0.000668917741054694
0.9,1.38923969706285,0.000646989846045335
0.905,1.38917505402716,0.00062562868064639
0.91,1.38910038756659,0.000604853587970471
0.915,1.38905262206371,0.000584873567990451
0.92,1.38897231669657,0.000565577869592036
0.925,1.38889527579512,0.000547438393955512
0.93,1.38882669546078,0.000529897847135155
0.935,1.38880241343762,0.00051209746569841
0.94,1.38870070665797,0.000494991785074429
0.945,1.38867049885568,0.000478601917562956
0.95,1.38865086080541,0.000462292017309726
0.955,1.38857473612964,0.000445218182054073
0.96,1.38849861145387,0.000429907046908227
0.965,1.38844122493087,0.000416048650287138
0.97,1.38840500815369,0.000402857001322171
0.975,1.38832226077034,0.000389415896971977
0.98,1.38828722578042,0.000377047981534404
0.985,1.38821620539939,0.000363504854059753
0.99,1.38816507226808,0.000350527276737429
0.995,1.38810602553995,0.000339992357111601
1,1.38805481074022,0.000327340408509239
